order_id,customer_id,order_timestamp,payment_method,order_status,shipping_cost,discount_amount
ORD_002776,CUST_00710,2026-02-10 11:29:12,UPI,Completed,4.99,0.0
ORD_002777,CUST_00118,2025-04-26 05:19:55,UPI,Completed,0.0,0.0
ORD_002778,CUST_00849,2026-02-15 04:51:07,PayPal,Completed,0.0,10.0
ORD_002779,CUST_00358,2026-02-09 00:07:27,UPI,Refunded,9.99,0.0
ORD_002780,CUST_00226,2025-12-15 09:41:43,Buy Now Pay Later,Completed,0.0,5.0
ORD_002781,CUST_00291,2026-01-31 13:03:40,Buy Now Pay Later,Completed,9.99,0.0
ORD_002782,CUST_00397,2025-12-06 09:28:09,PayPal,Cancelled,4.99,0.0
ORD_002783,CUST_00374,2025-10-08 05:01:00,Apple Pay,Refunded,4.99,10.0
ORD_002784,CUST_00924,2025-10-22 01:39:48,Credit Card,Cancelled,0.0,0.0
ORD_002785,CUST_00706,2025-12-07 15:28:27,UPI,Completed,9.99,0.0
ORD_002786,CUST_00089,2025-10-02 09:02:55,UPI,Completed,0.0,0.0
ORD_002787,CUST_00978,2025-09-08 11:39:53,UPI,Cancelled,4.99,0.0
ORD_002788,CUST_00932,2026-01-05 16:51:47,Credit Card,Completed,0.0,0.0
ORD_002789,CUST_00604,2025-06-06 08:26:35,Buy Now Pay Later,Refunded,4.99,10.0
ORD_002790,CUST_00829,2025-09-10 17:18:21,Credit Card,Refunded,4.99,15.0
ORD_002791,CUST_00640,2025-08-02 12:28:00,UPI,Refunded,0.0,15.0
ORD_002792,CUST_00091,2026-01-12 22:54:00,Buy Now Pay Later,Completed,0.0,15.0
ORD_002793,CUST_00144,2025-08-19 00:36:07,Apple Pay,Cancelled,9.99,0.0
ORD_002794,CUST_00263,2025-12-23 22:23:46,Buy Now Pay Later,Completed,4.99,0.0
ORD_002795,CUST_00251,2025-08-06 20:00:19,Buy Now Pay Later,Refunded,4.99,10.0
ORD_002796,CUST_00298,2025-09-18 12:03:30,UPI,Completed,9.99,0.0
ORD_002797,CUST_00486,2025-09-02 15:45:32,UPI,Cancelled,4.99,5.0
ORD_002798,CUST_00508,2025-12-23 15:57:55,PayPal,Completed,4.99,0.0
ORD_002799,CUST_00928,2025-12-07 22:39:02,UPI,Cancelled,9.99,15.0
ORD_002800,CUST_00166,2025-12-24 12:32:33,UPI,Completed,4.99,0.0
ORD_002801,CUST_00455,2025-12-09 16:38:43,UPI,Cancelled,9.99,5.0
ORD_002802,CUST_00837,2025-11-07 18:46:28,Buy Now Pay Later,Completed,9.99,15.0
ORD_002803,CUST_00001,2025-09-24 14:17:11,Credit Card,Completed,9.99,10.0
ORD_002804,CUST_00350,2026-02-25 08:38:07,Buy Now Pay Later,Completed,4.99,5.0
ORD_002805,CUST_00390,2025-09-14 02:59:30,Buy Now Pay Later,Completed,9.99,0.0
ORD_002806,CUST_00031,2025-09-17 02:03:53,Apple Pay,Cancelled,4.99,0.0
ORD_002807,CUST_00193,2026-01-07 20:46:01,Buy Now Pay Later,Completed,0.0,0.0
ORD_002808,CUST_00117,2025-08-13 01:34:59,Credit Card,Refunded,4.99,15.0
ORD_002809,CUST_00736,2025-12-21 09:47:36,Buy Now Pay Later,Completed,4.99,10.0
ORD_002810,CUST_00358,2026-02-24 07:57:02,Credit Card,Completed,0.0,0.0
ORD_002811,CUST_00014,2025-04-10 21:39:22,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_002812,CUST_00678,2026-02-23 01:24:02,PayPal,Refunded,0.0,0.0
ORD_002813,CUST_00620,2025-12-17 04:29:41,Credit Card,Completed,0.0,0.0
ORD_002814,CUST_00201,2025-01-31 13:26:32,Buy Now Pay Later,Completed,4.99,0.0
ORD_002815,CUST_00481,2026-02-10 17:27:21,Credit Card,Cancelled,9.99,5.0
ORD_002816,CUST_00313,2025-08-11 17:31:45,UPI,Cancelled,9.99,0.0
ORD_002817,CUST_00662,2025-11-23 14:37:55,Apple Pay,Completed,0.0,15.0
ORD_002818,CUST_00918,2026-02-19 17:28:49,Apple Pay,Refunded,0.0,10.0
ORD_002819,CUST_00806,2026-01-16 23:53:24,UPI,Refunded,9.99,15.0
ORD_002820,CUST_00876,2026-02-13 00:54:04,Apple Pay,Completed,9.99,0.0
ORD_002821,CUST_00158,2025-03-07 17:29:17,Buy Now Pay Later,Cancelled,0.0,5.0
ORD_002822,CUST_00163,2026-02-06 14:44:21,Apple Pay,Completed,9.99,0.0
ORD_002823,CUST_00893,2026-02-03 16:33:37,Apple Pay,Completed,9.99,0.0
ORD_002824,CUST_00033,2025-12-27 03:01:34,Credit Card,Completed,9.99,0.0
ORD_002825,CUST_00202,2025-12-16 21:24:26,UPI,Completed,4.99,15.0
ORD_002826,CUST_00929,2025-09-24 23:43:24,Credit Card,Refunded,9.99,15.0
ORD_002827,CUST_00576,2026-02-05 17:54:39,Apple Pay,Completed,9.99,0.0
ORD_002828,CUST_00363,2025-12-15 08:21:57,Credit Card,Cancelled,4.99,0.0
ORD_002829,CUST_00190,2026-02-27 23:21:00,Credit Card,Refunded,0.0,0.0
ORD_002830,CUST_00931,2025-09-06 00:05:13,Buy Now Pay Later,Refunded,4.99,0.0
ORD_002831,CUST_00193,2025-10-04 03:16:38,Apple Pay,Cancelled,0.0,0.0
ORD_002832,CUST_00282,2025-08-29 02:27:09,Buy Now Pay Later,Completed,0.0,0.0
ORD_002833,CUST_00861,2025-11-09 05:04:28,UPI,Completed,4.99,10.0
ORD_002834,CUST_00568,2026-01-21 03:24:06,Apple Pay,Cancelled,0.0,0.0
ORD_002835,CUST_00775,2025-09-13 00:43:24,Credit Card,Completed,4.99,0.0
ORD_002836,CUST_00682,2026-02-01 18:57:48,PayPal,Completed,9.99,0.0
ORD_002837,CUST_00465,2025-06-27 09:00:56,UPI,Completed,0.0,10.0
ORD_002838,CUST_00205,2025-09-25 09:32:49,Apple Pay,Completed,0.0,0.0
ORD_002839,CUST_00384,2026-02-17 05:04:09,PayPal,Completed,0.0,0.0
ORD_002840,CUST_00527,2026-02-11 08:29:00,Credit Card,Refunded,0.0,5.0
ORD_002841,CUST_00637,2025-12-17 13:35:56,PayPal,Completed,0.0,0.0
ORD_002842,CUST_00345,2025-06-25 04:10:07,Apple Pay,Completed,0.0,0.0
ORD_002843,CUST_00842,2026-01-01 05:31:48,UPI,Refunded,9.99,15.0
ORD_002844,CUST_00234,2025-04-20 12:56:24,Credit Card,Completed,9.99,10.0
ORD_002845,CUST_00674,2025-09-16 14:34:29,PayPal,Cancelled,9.99,0.0
ORD_002846,CUST_00305,2025-11-12 10:47:05,Credit Card,Completed,0.0,15.0
ORD_002847,CUST_00483,2026-01-30 18:55:54,Buy Now Pay Later,Completed,9.99,0.0
ORD_002848,CUST_00113,2026-02-06 11:59:11,Apple Pay,Completed,4.99,15.0
ORD_002849,CUST_00917,2025-10-09 01:36:52,Apple Pay,Refunded,9.99,5.0
ORD_002850,CUST_00703,2025-10-10 20:03:38,UPI,Cancelled,0.0,0.0
ORD_002851,CUST_00972,2025-11-24 10:21:32,PayPal,Completed,4.99,0.0
ORD_002852,CUST_00115,2025-12-05 00:24:51,UPI,Completed,9.99,15.0
ORD_002853,CUST_00160,2025-09-21 16:49:54,Apple Pay,Completed,0.0,10.0
ORD_002854,CUST_00696,2026-02-14 08:52:30,Buy Now Pay Later,Completed,0.0,0.0
ORD_002855,CUST_00463,2025-08-18 05:12:43,Buy Now Pay Later,Completed,9.99,0.0
ORD_002856,CUST_00083,2025-12-05 22:50:01,Credit Card,Completed,0.0,0.0
ORD_002857,CUST_00007,2025-05-03 07:25:05,UPI,Cancelled,9.99,0.0
ORD_002858,CUST_00628,2025-08-15 12:59:27,Buy Now Pay Later,Completed,0.0,0.0
ORD_002859,CUST_00410,2025-09-24 09:25:58,Buy Now Pay Later,Completed,0.0,0.0
ORD_002860,CUST_00808,2025-05-05 17:41:53,Apple Pay,Completed,4.99,15.0
ORD_002861,CUST_00071,2026-01-29 04:59:08,Credit Card,Cancelled,9.99,10.0
ORD_002862,CUST_00910,2025-07-26 14:19:11,Apple Pay,Refunded,0.0,0.0
ORD_002863,CUST_00251,2025-11-20 15:25:34,PayPal,Completed,0.0,0.0
ORD_002864,CUST_00101,2025-10-10 12:20:41,Credit Card,Refunded,0.0,0.0
ORD_002865,CUST_00202,2025-11-07 08:43:03,UPI,Cancelled,9.99,15.0
ORD_002866,CUST_00426,2025-07-12 16:41:22,UPI,Completed,9.99,0.0
ORD_002867,CUST_00478,2026-01-22 12:22:11,Credit Card,Refunded,0.0,5.0
ORD_002868,CUST_00363,2025-12-24 04:17:41,Credit Card,Completed,4.99,0.0
ORD_002869,CUST_00117,2025-09-30 17:45:35,Buy Now Pay Later,Completed,9.99,0.0
ORD_002870,CUST_00329,2025-09-19 14:24:26,Credit Card,Completed,4.99,10.0
ORD_002871,CUST_00904,2026-01-13 09:52:23,Apple Pay,Refunded,4.99,15.0
ORD_002872,CUST_00431,2025-12-03 02:58:18,UPI,Completed,4.99,0.0
ORD_002873,CUST_00615,2025-12-24 10:55:31,UPI,Completed,4.99,0.0
ORD_002874,CUST_00701,2025-12-19 17:00:46,UPI,Completed,0.0,5.0
ORD_002875,CUST_00363,2026-01-19 12:40:50,Buy Now Pay Later,Completed,4.99,5.0
ORD_002876,CUST_00963,2025-06-22 15:33:50,PayPal,Completed,0.0,5.0
ORD_002877,CUST_00867,2026-01-17 05:47:13,PayPal,Completed,0.0,15.0
ORD_002878,CUST_00950,2025-12-30 09:37:29,UPI,Cancelled,4.99,0.0
ORD_002879,CUST_00181,2025-12-28 22:08:11,Credit Card,Completed,4.99,0.0
ORD_002880,CUST_00825,2025-12-22 21:31:53,Credit Card,Completed,9.99,15.0
ORD_002881,CUST_00303,2026-02-16 22:24:24,UPI,Completed,9.99,10.0
ORD_002882,CUST_00909,2025-12-02 00:19:05,UPI,Completed,4.99,5.0
ORD_002883,CUST_00579,2025-11-19 20:57:43,Buy Now Pay Later,Refunded,4.99,0.0
ORD_002884,CUST_00004,2025-03-20 12:29:45,PayPal,Completed,9.99,5.0
ORD_002885,CUST_00784,2025-12-03 08:30:21,Apple Pay,Refunded,4.99,0.0
ORD_002886,CUST_00045,2025-08-03 03:29:04,Credit Card,Completed,0.0,10.0
ORD_002887,CUST_00463,2025-04-17 02:41:51,PayPal,Completed,9.99,0.0
ORD_002888,CUST_00550,2025-09-20 01:57:02,UPI,Completed,4.99,5.0
ORD_002889,CUST_00747,2026-02-04 16:00:28,Buy Now Pay Later,Cancelled,4.99,5.0
ORD_002890,CUST_00640,2025-08-04 23:15:37,Credit Card,Completed,4.99,0.0
ORD_002891,CUST_00286,2025-09-16 22:31:18,Credit Card,Completed,9.99,10.0
ORD_002892,CUST_00548,2025-11-27 00:51:16,Apple Pay,Completed,9.99,0.0
ORD_002893,CUST_00205,2025-07-27 20:23:09,UPI,Completed,0.0,5.0
ORD_002894,CUST_00612,2025-09-24 22:03:18,Credit Card,Refunded,9.99,10.0
ORD_002895,CUST_00588,2025-12-29 23:50:25,UPI,Completed,0.0,10.0
ORD_002896,CUST_00715,2025-06-23 00:08:44,UPI,Completed,4.99,0.0
ORD_002897,CUST_00815,2025-10-17 16:29:47,PayPal,Completed,0.0,5.0
ORD_002898,CUST_00482,2026-02-20 23:16:25,Buy Now Pay Later,Completed,4.99,0.0
ORD_002899,CUST_00249,2026-01-04 01:46:13,Apple Pay,Cancelled,4.99,15.0
ORD_002900,CUST_00796,2026-02-03 00:36:14,Buy Now Pay Later,Refunded,9.99,0.0
ORD_002901,CUST_00562,2025-08-18 18:44:51,Buy Now Pay Later,Completed,0.0,15.0
ORD_002902,CUST_00158,2025-04-21 20:33:49,Credit Card,Completed,4.99,5.0
ORD_002903,CUST_00758,2025-04-23 07:53:47,PayPal,Completed,4.99,5.0
ORD_002904,CUST_00187,2026-02-19 23:05:19,Buy Now Pay Later,Completed,9.99,0.0
ORD_002905,CUST_00239,2026-01-28 06:48:58,Buy Now Pay Later,Refunded,0.0,0.0
ORD_002906,CUST_00326,2025-07-12 13:00:36,PayPal,Completed,9.99,0.0
ORD_002907,CUST_00917,2026-02-19 10:00:56,Buy Now Pay Later,Completed,0.0,10.0
ORD_002908,CUST_00678,2026-02-06 16:26:52,Apple Pay,Completed,9.99,0.0
ORD_002909,CUST_00768,2025-06-14 19:21:21,Apple Pay,Cancelled,0.0,15.0
ORD_002910,CUST_00969,2026-01-17 06:09:57,PayPal,Completed,0.0,0.0
ORD_002911,CUST_00482,2025-10-13 22:57:16,Credit Card,Completed,0.0,15.0
ORD_002912,CUST_00673,2025-11-03 04:36:45,Apple Pay,Cancelled,0.0,15.0
ORD_002913,CUST_00667,2025-10-11 22:46:59,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_002914,CUST_00901,2026-01-28 00:13:52,PayPal,Completed,9.99,0.0
ORD_002915,CUST_00321,2025-08-29 13:04:51,Apple Pay,Completed,9.99,0.0
ORD_002916,CUST_00275,2025-12-25 10:51:29,Credit Card,Completed,9.99,0.0
ORD_002917,CUST_00287,2025-09-14 09:45:26,UPI,Completed,4.99,0.0
ORD_002918,CUST_00719,2025-12-30 18:36:23,Apple Pay,Completed,0.0,15.0
ORD_002919,CUST_00009,2025-11-23 18:18:35,Buy Now Pay Later,Completed,9.99,0.0
ORD_002920,CUST_00724,2025-09-03 11:12:25,PayPal,Completed,9.99,0.0
ORD_002921,CUST_00859,2025-10-22 16:43:26,UPI,Completed,0.0,10.0
ORD_002922,CUST_00924,2025-09-14 20:18:14,Apple Pay,Completed,9.99,0.0
ORD_002923,CUST_00592,2026-02-23 11:06:27,UPI,Completed,4.99,0.0
ORD_002924,CUST_00391,2025-09-28 03:30:58,Apple Pay,Refunded,9.99,0.0
ORD_002925,CUST_00551,2025-12-06 22:37:58,PayPal,Completed,9.99,15.0
ORD_002926,CUST_00017,2026-02-19 14:58:52,PayPal,Completed,9.99,0.0
ORD_002927,CUST_00388,2025-08-29 09:11:49,PayPal,Cancelled,4.99,0.0
ORD_002928,CUST_00826,2025-11-24 02:33:26,PayPal,Cancelled,4.99,0.0
ORD_002929,CUST_00105,2026-01-23 06:10:21,Credit Card,Refunded,9.99,0.0
ORD_002930,CUST_00446,2026-02-21 14:24:59,PayPal,Completed,9.99,15.0
ORD_002931,CUST_00568,2025-08-24 13:36:34,Credit Card,Completed,4.99,0.0
ORD_002932,CUST_00883,2025-10-02 18:56:10,Credit Card,Completed,9.99,5.0
ORD_002933,CUST_00895,2026-01-07 12:08:52,UPI,Completed,0.0,10.0
ORD_002934,CUST_00337,2025-08-20 23:12:20,Credit Card,Completed,0.0,10.0
ORD_002935,CUST_00781,2025-10-25 05:59:00,UPI,Refunded,9.99,10.0
ORD_002936,CUST_00957,2025-10-23 00:10:26,Buy Now Pay Later,Completed,4.99,15.0
ORD_002937,CUST_00461,2026-01-06 10:11:06,Credit Card,Refunded,4.99,0.0
ORD_002938,CUST_00874,2026-02-06 21:36:23,Buy Now Pay Later,Completed,4.99,0.0
ORD_002939,CUST_00027,2025-10-01 14:33:08,UPI,Refunded,4.99,0.0
ORD_002940,CUST_00850,2026-01-30 10:46:19,Apple Pay,Completed,9.99,0.0
ORD_002941,CUST_00556,2026-01-20 12:06:56,UPI,Refunded,0.0,15.0
ORD_002942,CUST_00679,2025-12-05 14:27:32,PayPal,Completed,9.99,0.0
ORD_002943,CUST_00909,2025-12-16 23:42:26,Apple Pay,Refunded,0.0,0.0
ORD_002944,CUST_00878,2026-02-20 09:33:22,Credit Card,Refunded,4.99,0.0
ORD_002945,CUST_00768,2025-08-22 12:12:41,Buy Now Pay Later,Completed,9.99,5.0
ORD_002946,CUST_00922,2026-01-03 13:49:30,Credit Card,Completed,4.99,0.0
ORD_002947,CUST_00880,2026-01-26 23:19:55,PayPal,Refunded,9.99,5.0
ORD_002948,CUST_00896,2026-01-20 01:46:28,Apple Pay,Completed,9.99,0.0
ORD_002949,CUST_00777,2025-10-30 18:25:03,PayPal,Refunded,4.99,10.0
ORD_002950,CUST_00023,2025-12-26 21:21:02,Apple Pay,Completed,9.99,5.0
ORD_002951,CUST_00991,2026-02-03 03:54:34,Apple Pay,Refunded,9.99,15.0
ORD_002952,CUST_00502,2025-11-09 00:20:59,Apple Pay,Completed,4.99,0.0
ORD_002953,CUST_00053,2025-06-01 08:43:54,Apple Pay,Cancelled,9.99,0.0
ORD_002954,CUST_00644,2026-02-09 09:53:42,PayPal,Completed,9.99,5.0
ORD_002955,CUST_00108,2025-03-05 02:41:53,Credit Card,Cancelled,4.99,15.0
ORD_002956,CUST_00460,2026-01-25 10:22:30,UPI,Completed,4.99,0.0
ORD_002957,CUST_00424,2026-01-02 09:13:38,Apple Pay,Completed,9.99,5.0
ORD_002958,CUST_00043,2026-02-02 18:44:46,Apple Pay,Refunded,4.99,0.0
ORD_002959,CUST_00294,2026-02-20 18:30:51,PayPal,Completed,4.99,10.0
ORD_002960,CUST_00807,2026-01-07 22:38:08,UPI,Completed,9.99,5.0
ORD_002961,CUST_00024,2025-11-09 18:11:18,UPI,Completed,9.99,0.0
ORD_002962,CUST_00205,2025-10-15 01:08:38,PayPal,Completed,9.99,0.0
ORD_002963,CUST_00637,2026-02-06 22:36:27,Credit Card,Completed,9.99,0.0
ORD_002964,CUST_00408,2025-07-07 18:34:08,Apple Pay,Cancelled,4.99,15.0
ORD_002965,CUST_00982,2025-12-26 00:00:03,PayPal,Cancelled,0.0,0.0
ORD_002966,CUST_00965,2026-02-12 19:15:21,Credit Card,Completed,9.99,0.0
ORD_002967,CUST_00835,2025-08-17 07:57:40,Buy Now Pay Later,Refunded,9.99,10.0
ORD_002968,CUST_00409,2026-02-01 13:50:55,UPI,Completed,0.0,10.0
ORD_002969,CUST_00320,2026-01-09 14:34:39,UPI,Completed,9.99,0.0
ORD_002970,CUST_00499,2026-02-03 09:09:28,UPI,Completed,9.99,15.0
ORD_002971,CUST_00688,2025-12-02 06:13:32,PayPal,Completed,4.99,15.0
ORD_002972,CUST_00352,2025-11-07 14:53:01,Credit Card,Refunded,9.99,15.0
ORD_002973,CUST_00736,2025-12-17 14:37:00,PayPal,Cancelled,9.99,0.0
ORD_002974,CUST_00722,2025-09-26 12:39:21,Apple Pay,Completed,4.99,0.0
ORD_002975,CUST_00697,2026-02-04 03:28:09,Credit Card,Refunded,4.99,0.0
ORD_002976,CUST_00222,2025-03-26 08:48:46,Apple Pay,Refunded,4.99,0.0
ORD_002977,CUST_00889,2026-01-02 19:19:53,Buy Now Pay Later,Completed,9.99,5.0
ORD_002978,CUST_00268,2025-11-15 11:51:12,Apple Pay,Completed,9.99,0.0
ORD_002979,CUST_00953,2026-01-31 13:36:21,PayPal,Cancelled,4.99,10.0
ORD_002980,CUST_00085,2025-10-12 16:52:31,UPI,Cancelled,4.99,0.0
ORD_002981,CUST_00209,2026-01-07 18:54:03,Apple Pay,Completed,0.0,0.0
ORD_002982,CUST_00274,2026-01-19 08:18:55,Buy Now Pay Later,Completed,9.99,0.0
ORD_002983,CUST_00654,2025-05-31 17:45:21,Apple Pay,Cancelled,4.99,10.0
ORD_002984,CUST_00827,2026-01-23 03:11:59,UPI,Completed,9.99,0.0
ORD_002985,CUST_00860,2025-10-08 02:20:51,Buy Now Pay Later,Completed,0.0,0.0
ORD_002986,CUST_00966,2025-08-14 16:38:49,Buy Now Pay Later,Refunded,0.0,10.0
ORD_002987,CUST_00784,2025-08-07 12:01:30,Apple Pay,Cancelled,0.0,10.0
ORD_002988,CUST_00194,2025-06-13 05:12:35,Buy Now Pay Later,Completed,0.0,0.0
ORD_002989,CUST_00475,2025-07-31 21:43:46,PayPal,Completed,4.99,10.0
ORD_002990,CUST_00093,2026-02-27 17:27:02,PayPal,Completed,0.0,0.0
ORD_002991,CUST_00341,2026-02-28 03:55:25,Apple Pay,Cancelled,0.0,0.0
ORD_002992,CUST_00040,2026-01-28 12:56:44,Credit Card,Completed,9.99,5.0
ORD_002993,CUST_00916,2025-07-18 17:46:06,Apple Pay,Refunded,4.99,15.0
ORD_002994,CUST_00443,2025-12-21 03:27:13,PayPal,Cancelled,9.99,10.0
ORD_002995,CUST_00145,2025-11-04 22:04:35,UPI,Refunded,0.0,0.0
ORD_002996,CUST_00958,2025-09-15 17:00:18,UPI,Completed,9.99,15.0
ORD_002997,CUST_00390,2025-04-09 08:53:21,PayPal,Completed,0.0,15.0
ORD_002998,CUST_00257,2025-12-07 03:03:26,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_002999,CUST_00156,2026-02-10 09:33:35,PayPal,Completed,4.99,15.0
ORD_003000,CUST_00856,2025-10-08 03:31:45,Apple Pay,Refunded,0.0,10.0
ORD_003001,CUST_00819,2026-01-14 10:01:44,PayPal,Completed,0.0,10.0
ORD_003002,CUST_00649,2026-01-28 21:02:16,UPI,Completed,9.99,10.0
ORD_003003,CUST_00721,2025-10-14 11:39:40,UPI,Completed,9.99,15.0
ORD_003004,CUST_00573,2025-09-04 08:04:55,Buy Now Pay Later,Refunded,0.0,0.0
ORD_003005,CUST_00962,2025-04-26 17:47:55,Credit Card,Completed,0.0,0.0
ORD_003006,CUST_00525,2025-02-17 03:04:08,Apple Pay,Cancelled,0.0,5.0
ORD_003007,CUST_00811,2025-08-28 21:40:28,Apple Pay,Completed,4.99,0.0
ORD_003008,CUST_00978,2025-11-23 16:34:43,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_003009,CUST_00447,2026-01-01 21:42:12,Apple Pay,Cancelled,4.99,0.0
ORD_003010,CUST_00862,2026-02-11 09:35:18,Buy Now Pay Later,Completed,9.99,5.0
ORD_003011,CUST_00902,2025-10-09 01:13:29,Credit Card,Completed,0.0,10.0
ORD_003012,CUST_00399,2026-01-01 06:14:37,Credit Card,Completed,9.99,0.0
ORD_003013,CUST_00101,2025-09-24 09:36:50,Apple Pay,Refunded,9.99,5.0
ORD_003014,CUST_00772,2026-02-01 07:46:14,Credit Card,Completed,9.99,0.0
ORD_003015,CUST_00125,2026-02-11 15:27:55,PayPal,Cancelled,9.99,0.0
ORD_003016,CUST_00974,2025-09-17 12:54:48,Buy Now Pay Later,Completed,4.99,0.0
ORD_003017,CUST_00049,2025-12-12 01:05:49,Buy Now Pay Later,Completed,0.0,10.0
ORD_003018,CUST_00904,2025-04-21 04:16:12,Buy Now Pay Later,Cancelled,0.0,15.0
ORD_003019,CUST_00747,2025-10-17 04:17:40,Apple Pay,Completed,9.99,0.0
ORD_003020,CUST_00414,2026-02-14 21:12:23,PayPal,Refunded,9.99,5.0
ORD_003021,CUST_00377,2026-02-09 17:56:15,Buy Now Pay Later,Cancelled,0.0,10.0
ORD_003022,CUST_00224,2025-05-29 18:12:12,Buy Now Pay Later,Completed,9.99,5.0
ORD_003023,CUST_00438,2026-02-26 20:55:22,UPI,Cancelled,4.99,5.0
ORD_003024,CUST_00019,2026-02-04 11:57:17,Apple Pay,Completed,4.99,0.0
ORD_003025,CUST_00288,2025-11-28 22:48:36,Apple Pay,Refunded,0.0,0.0
ORD_003026,CUST_00206,2025-09-01 12:21:27,Apple Pay,Completed,9.99,15.0
ORD_003027,CUST_00644,2025-12-29 00:47:35,UPI,Refunded,9.99,10.0
ORD_003028,CUST_00991,2025-12-18 07:04:42,PayPal,Completed,9.99,5.0
ORD_003029,CUST_00331,2026-01-19 12:29:41,PayPal,Completed,4.99,0.0
ORD_003030,CUST_00365,2025-12-16 06:43:29,Apple Pay,Completed,4.99,15.0
ORD_003031,CUST_00627,2025-12-19 03:42:28,Credit Card,Completed,0.0,15.0
ORD_003032,CUST_00360,2026-01-14 05:00:28,Credit Card,Completed,0.0,5.0
ORD_003033,CUST_00777,2025-09-29 17:28:56,PayPal,Refunded,4.99,0.0
ORD_003034,CUST_00537,2025-11-25 18:25:54,PayPal,Refunded,9.99,15.0
ORD_003035,CUST_00421,2025-10-20 01:12:28,Credit Card,Completed,9.99,5.0
ORD_003036,CUST_00896,2025-09-15 22:41:32,Buy Now Pay Later,Completed,4.99,0.0
ORD_003037,CUST_00074,2026-01-16 23:02:26,UPI,Completed,9.99,0.0
ORD_003038,CUST_00765,2025-08-23 16:26:33,Apple Pay,Completed,0.0,5.0
ORD_003039,CUST_00914,2025-08-02 12:33:58,UPI,Completed,9.99,0.0
ORD_003040,CUST_00142,2026-02-18 17:31:54,UPI,Completed,0.0,15.0
ORD_003041,CUST_00874,2025-09-26 11:20:47,Apple Pay,Refunded,9.99,15.0
ORD_003042,CUST_00757,2026-02-23 14:34:32,Credit Card,Cancelled,9.99,0.0
ORD_003043,CUST_00088,2026-02-13 14:00:45,UPI,Completed,0.0,0.0
ORD_003044,CUST_00896,2025-07-05 15:52:48,UPI,Refunded,0.0,5.0
ORD_003045,CUST_00223,2026-02-26 03:37:06,UPI,Completed,4.99,0.0
ORD_003046,CUST_00457,2025-09-28 02:01:11,Buy Now Pay Later,Refunded,0.0,0.0
ORD_003047,CUST_00961,2025-06-28 14:39:55,Credit Card,Refunded,4.99,0.0
ORD_003048,CUST_00694,2026-01-23 22:07:21,Apple Pay,Completed,0.0,10.0
ORD_003049,CUST_00689,2026-01-08 01:25:07,PayPal,Completed,9.99,10.0
ORD_003050,CUST_00679,2026-02-14 19:17:20,Apple Pay,Completed,4.99,0.0
ORD_003051,CUST_00920,2025-12-20 12:22:56,Buy Now Pay Later,Completed,9.99,0.0
ORD_003052,CUST_00665,2026-02-09 17:12:14,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_003053,CUST_00674,2026-02-19 15:11:27,PayPal,Completed,0.0,10.0
ORD_003054,CUST_00003,2026-02-06 23:26:48,UPI,Refunded,4.99,0.0
ORD_003055,CUST_00247,2026-02-03 10:16:11,UPI,Completed,4.99,10.0
ORD_003056,CUST_00053,2025-02-07 12:34:27,UPI,Completed,4.99,15.0
ORD_003057,CUST_00880,2026-01-26 09:20:58,Apple Pay,Completed,0.0,15.0
ORD_003058,CUST_00496,2025-04-18 19:49:08,Apple Pay,Completed,9.99,5.0
ORD_003059,CUST_00261,2025-10-05 02:25:49,UPI,Completed,0.0,0.0
ORD_003060,CUST_00337,2025-12-26 20:25:12,PayPal,Completed,0.0,0.0
ORD_003061,CUST_00376,2025-12-07 19:33:12,Buy Now Pay Later,Completed,9.99,5.0
ORD_003062,CUST_00371,2025-11-02 23:01:10,Apple Pay,Completed,9.99,0.0
ORD_003063,CUST_00121,2025-08-22 06:06:12,Apple Pay,Completed,9.99,15.0
ORD_003064,CUST_00002,2025-11-03 22:45:06,UPI,Completed,9.99,5.0
ORD_003065,CUST_00734,2025-09-20 07:07:07,PayPal,Completed,9.99,5.0
ORD_003066,CUST_00570,2025-12-23 03:44:54,PayPal,Cancelled,9.99,0.0
ORD_003067,CUST_00962,2025-08-30 00:43:57,Credit Card,Completed,4.99,0.0
ORD_003068,CUST_00845,2025-11-19 23:16:06,Credit Card,Completed,9.99,0.0
ORD_003069,CUST_00867,2025-10-14 23:28:34,Buy Now Pay Later,Completed,4.99,5.0
ORD_003070,CUST_00277,2025-11-08 18:37:21,PayPal,Completed,9.99,15.0
ORD_003071,CUST_00321,2025-09-02 15:24:44,Apple Pay,Cancelled,9.99,0.0
ORD_003072,CUST_00830,2025-12-22 10:03:07,PayPal,Completed,4.99,5.0
ORD_003073,CUST_00810,2026-01-26 17:40:36,Credit Card,Completed,4.99,0.0
ORD_003074,CUST_00552,2025-08-21 09:34:41,PayPal,Completed,0.0,0.0
ORD_003075,CUST_00077,2026-01-25 04:01:15,UPI,Completed,0.0,0.0
ORD_003076,CUST_00318,2025-07-24 14:16:58,Buy Now Pay Later,Completed,4.99,0.0
ORD_003077,CUST_00453,2025-12-25 07:35:50,Credit Card,Cancelled,9.99,0.0
